Strike ID,Date,Adm_3,Adm_2,Adm_1,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured
AFG1677,22/04/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1678,22/04/2019,Unknown,Unknown,Paktika,0,17,0,0,0,0,0,0
AFG1679,22/04/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG1680,22/04/2019,Unknown,Unknown,Uruzgan,0,9,0,0,0,0,0,0
AFG1681,22/04/2019,Unknown,Unknown,Wardak,0,18,0,0,0,0,0,11
AFG1682,23/04/2019,Unknown,Unknown,Ghazni,0,8,0,0,0,0,0,0
AFG1683,23/04/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG1684,23/04/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG1685,23/04/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG1686,24/04/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG1687,24/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1688,24/04/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG1689,24/04/2019,Unknown,Unknown,Takhar,0,0,0,0,0,0,0,0
AFG1690,24/04/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG1691,25/04/2019,Unknown,Unknown,Ghazni,0,16,0,0,0,0,0,8
AFG1692,25/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1693,25/04/2019,Unknown,Unknown,Laghman,0,0,0,0,0,0,0,0
AFG1694,25/04/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG1695,25/04/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1696,25/04/2019,Unknown,Unknown,Parwan,0,0,0,0,0,0,0,0
AFG1697,25/04/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG1698,25/04/2019,Unknown,Unknown,Zabul,0,1,0,0,0,0,0,0
AFG1699,26/04/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG1700,26/04/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG1701,26/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1702,26/04/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG1703,26/04/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1704,26/04/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG1705,27/04/2019,Unknown,Unknown,Badghis,0,0,0,0,0,0,0,0
AFG1706,27/04/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG1707,27/04/2019,Unknown,Unknown,Ghazni,0,1,0,0,0,0,0,0
AFG1708,27/04/2019,Unknown,Unknown,Ghor,0,8,0,0,0,0,0,0
AFG1709,27/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1710,27/04/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG1711,27/04/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1712,27/04/2019,Unknown,Unknown,Uruzgan,0,2,0,0,0,0,0,0
AFG1713,28/04/2019,Unknown,Unknown,Badghis,0,19,0,0,0,0,0,4
AFG1714,28/04/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG1715,28/04/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG1716,28/04/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG1717,28/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1718,28/04/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG1719,28/04/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG1720,28/04/2019,Unknown,Unknown,Nangarhar,0,3,0,0,0,0,0,0
AFG1721,28/04/2019,Unknown,Unknown,Uruzgan,0,12,0,0,0,0,0,0
AFG1722,28/04/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG1723,29/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1724,29/04/2019,Unknown,Unknown,Nangarhar,0,4,0,0,0,0,0,0
AFG1725,29/04/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG1726,29/04/2019,Unknown,Unknown,Paktika,0,0,0,0,0,0,0,0
AFG1727,29/04/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG1728,30/04/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG1729,30/04/2019,Unknown,Unknown,Ghazni,0,6,0,0,0,0,0,0
AFG1730,30/04/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1731,30/04/2019,Unknown,Unknown,Logar,0,0,0,0,0,0,0,0
AFG1732,30/04/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1733,30/04/2019,Unknown,Unknown,Uruzgan,0,11,0,0,0,0,0,0
AFG1734,01/05/2019,Unknown,Unknown,Faryab,0,0,0,0,0,0,0,0
AFG1735,01/05/2019,Unknown,Unknown,Ghazni,0,0,0,0,0,0,0,0
AFG1736,01/05/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG1737,01/05/2019,Unknown,Unknown,Uruzgan,0,0,0,0,0,0,0,0
AFG1738,02/05/2019,Unknown,Unknown,Farah,0,0,0,0,0,0,0,0
AFG1739,02/05/2019,Unknown,Unknown,Ghazni,0,11,0,0,0,0,0,0
AFG1740,02/05/2019,Unknown,Unknown,Helmand,0,0,0,0,0,0,0,0
AFG1741,02/05/2019,Unknown,Unknown,Kandahar,0,0,0,0,0,0,0,0
AFG1742,02/05/2019,Unknown,Unknown,Nangarhar,0,0,0,0,0,0,0,0
AFG1743,02/05/2019,Unknown,Unknown,Nimroz,0,0,0,0,0,0,0,0
AFG1744,02/05/2019,Unknown,Unknown,Uruzgan,0,33,0,0,0,0,0,0
AFG1745,02/05/2019,Unknown,Unknown,Wardak,0,0,0,0,0,0,0,0
AFG1746,02/05/2019,Unknown,Unknown,Zabul,0,0,0,0,0,0,0,0
AFG1747,03/05/2019,Unknown,Unknown,Baghlan,0,0,0,0,0,0,0,0
